Year,State,Kidney disease Deaths,Kidney disease Death rate,Alzheimers disease Deaths,Alzheimers disease Death rate,Stroke Deaths,Stroke Death rate,CLRD Deaths,CLRD Death rate,Diabetes Deaths,Diabetes Death rate,Heart disease Deaths,Heart disease Death rate,Influenze and Pneu Deaths,Influenze and Pneu Death rate,Suicide Deaths,Suicide Death rate,Cancer Deaths,Cancer Death rate,Unintentional Injury Deaths,Unintentional Injury Death rate
2007,Oklahoma,623,16.4,927,24.8,2126,56.2,2386,62.1,1148,29.8,9602,251.1,801,21.2,531,14.7,7727,198.5,2149,58.8
2007,Oregon,426,10.2,1200,27.9,1835,43.7,1892,46.1,1113,27,6655,157.6,477,11.2,594,15.3,7393,178.8,1646,41.8
2007,Pennsylvania,2965,18.3,3505,20.3,7152,43.4,6077,38.1,3442,21.9,32862,201.3,2555,15.5,1441,11.1,29014,186.9,5568,40.8
2007,Rhode Island,167,12.6,328,22.2,457,33.4,421,32.5,248,19.1,2751,203,224,16.1,96,8.8,2213,178.4,416,34.7
2007,South Carolina,806,17.9,1396,33.6,2466,55.8,2036,44.9,1231,26.7,8992,199.9,723,16.8,530,11.6,8867,188.5,2364,53.2
2007,South Dakota,77,7.7,346,32.1,410,40.2,457,48,247,26.1,1633,164.9,189,18.7,102,12.5,1612,174.3,366,42.5
2007,Tennessee,831,13.3,2276,38.2,3450,55.9,3167,50,1700,26.7,14280,227.2,1438,23.5,844,13.4,13161,201.6,3257,52.4
2007,Texas,3291,17,4814,26.8,9796,51.5,8107,42.2,5109,25.3,38912,200.1,3230,17,2433,10.5,35074,171.9,9392,42
2007,United States,46448,14.9,74632,23.8,135952,43.5,127924,41.4,71382,22.8,616067,196.1,52717,16.8,34598,11.3,562875,179.3,123706,40.4
2007,Utah,220,12,393,22.1,755,41.3,617,33.2,548,28.8,2980,161,313,17.1,378,15.8,2572,133.2,811,35.6
2007,Vermont,54,7.6,205,28.7,269,38,316,45,170,24.4,1166,162.4,70,9.9,89,13.9,1346,188.6,303,44.9
2007,Virginia,1439,19.7,1703,24.4,3313,45.7,2770,38.3,1507,20,13750,186.7,1231,17.2,880,11.1,14009,184,2931,38.3
2007,Washington,440,6.8,2689,41.8,2692,42.1,2684,42.8,1508,23.5,11037,170.1,743,11.4,865,13.1,11568,179,2637,40.2
2007,West Virginia,480,21.3,534,24.2,1113,49.7,1331,58.3,800,35.2,5208,232.5,408,18.4,300,15.7,4690,204.3,1241,65.8
2007,Wisconsin,1002,15.6,1658,24.7,2738,42.6,2399,38.6,1136,18.3,11110,172.7,1022,15.7,729,12.7,10963,177.2,2619,44
2007,Wyoming,68,13.4,110,22,209,40.5,295,56.7,139,26.3,957,180.4,113,21.8,101,19.3,940,172.9,299,56.5
2006,Alabama,1104,23,1497,32.7,2740,57.8,2309,47.6,1453,29.8,12583,263,918,19.5,580,12.4,9899,199.4,2506,54
2006,Alaska,44,12.9,73,25.9,177,48.2,140,37.8,109,25.9,645,170.6,49,14,135,19.9,790,177.8,316,52.3
2006,Arizona,565,9.3,2066,35.8,2226,37.5,2799,46,1206,19.6,10607,176.5,1166,19.6,979,16.3,9919,160,3352,56
2006,Arkansas,616,20,783,25.5,1884,61.2,1498,48.1,839,27.2,7431,240.5,772,25.1,376,13.3,6177,196.7,1415,49.4
2006,California,2676,8.2,8146,25.3,15039,46.4,12829,40.1,7376,22.5,64871,198.8,7338,22.7,3334,9.3,54140,164.5,11375,32.1
2006,Colorado,472,12.1,1058,28.1,1532,39.1,1932,49.3,677,16.7,6124,152.7,614,15.6,730,15.3,6550,157.5,1917,42.5
2006,Connecticut,567,13.5,728,16,1547,35.8,1458,35,782,19,7490,174.7,800,18.2,292,8,7044,175.5,1302,34.6
2006,Delaware,152,16.9,189,21.6,384,42.9,344,37.9,191,20.6,1866,206,138,15.6,91,10.3,1780,190.7,329,38
2006,District of Columbia,68,12.2,117,20.7,221,40,126,23.1,184,33,1566,280.9,76,13.7,30,5.2,1178,210.5,224,39.4
2006,Florida,2620,11.2,4689,19.3,8925,37.8,8912,37.5,5172,22.3,44305,187.9,2454,10.5,2440,12.6,40415,174.6,8917,46.5
2006,Georgia,1668,22.5,1820,27.5,3889,53.5,3387,46.3,1657,21.2,16478,222.2,1463,20.8,923,10.3,14474,184,3879,45.1
2006,Hawaii,179,12.2,201,13.2,665,44.7,293,20,271,18.4,2244,151.4,257,17.2,120,9,2171,147.8,441,31.7
2006,Idaho,130,9.4,400,29,725,52.7,644,46.9,320,23.1,2399,171.3,225,16.2,222,15.8,2306,163.2,682,47.5
2006,Illinois,2502,19.5,2794,21.3,5989,46.3,4731,37.3,2795,21.9,27007,208.5,2668,20.6,1010,7.9,24084,188.7,4451,34.9
2006,Indiana,1372,21.1,1696,26.1,3238,49.9,3291,51,1682,25.9,14375,220.8,1129,17.4,824,13,12903,197.5,2480,38.9
2006,Iowa,225,5.8,1121,27,1718,43.6,1655,45.2,804,22,7172,187.1,770,19.3,334,11.2,6359,179,1188,35.7
2006,Kansas,594,19,830,25.1,1489,47.3,1501,49.9,749,24.8,5849,186.3,647,20,379,13.9,5343,180.1,1198,41.7
2006,Kentucky,922,21.6,1153,28.1,2197,51.9,2407,55.6,1141,26.2,10353,241.4,927,22.1,622,14.6,9394,212,2446,57.9
2006,Louisiana,1074,26.1,1282,32.9,2195,53.9,1687,40.8,1536,36.3,10026,241.4,833,20.6,492,11.5,8853,206.1,2422,56.8
2006,Maine,252,15.7,477,29.2,670,41.5,783,49.1,343,21.4,2815,174.3,269,16.8,158,11,3089,192.7,572,40.8
2006,Maryland,767,14.2,915,17.3,2365,43.8,1832,34.4,1237,22.5,11268,206.6,1082,20.1,495,8.6,10350,187,1456,26.1
2006,Massachusetts,1406,18.7,1560,19.8,2880,38.1,2535,34.8,1132,15.5,12947,171.7,1750,22.8,450,6.7,13407,187.5,2214,32.3
2006,Michigan,1673,15.9,2331,22,4752,44.9,4474,42.8,2830,26.8,24255,228.1,1679,15.9,1139,11.2,20192,190.5,3590,35.2
2006,Minnesota,711,12.9,1299,22.6,2219,39.7,1770,33.2,1158,21.4,7525,134.9,630,11,554,10.6,9079,170.7,1919,35.4
2006,Mississippi,673,23.7,744,27.4,1585,56.1,1378,48.4,707,24.5,8097,285.4,621,22.3,325,11.4,6236,212.7,1856,64.7
2006,Missouri,1118,17.4,1632,25.1,3247,50.5,3017,47.4,1493,23.5,14749,228.8,1285,19.9,799,13.5,12519,195.8,3009,50.1
2006,Montana,132,12,226,20.1,461,41.7,579,53.3,249,22.8,1869,169.4,169,15.2,189,19.7,1943,177.9,558,55.7
2006,Nebraska,249,12.3,500,23.3,922,44.7,878,44.4,437,22.2,3445,168,345,16.3,202,11.2,3430,176.6,683,36.1
2006,Nevada,475,22.7,281,15.9,847,41.3,1066,50.3,294,13,5013,233.7,426,20.6,486,19.3,4226,184.5,1091,44.3
2006,New Hampshire,160,11.8,372,27.1,494,36.1,603,44.9,296,21.4,2501,181.1,212,15.4,151,11.2,2534,183.9,460,34.1
2006,New Jersey,1645,17.3,1649,16.9,3468,36.3,2862,30.5,2454,26.1,19548,203.9,1315,13.7,585,6.5,17180,183,2590,29
2006,New Mexico,262,13.4,348,19.3,739,39.3,888,46.5,606,30.6,3411,179.5,353,18.9,352,17.9,3147,158.5,1297,67.6
2006,New York,2351,11.2,2021,9.4,6398,30.4,6329,30.5,3848,18.6,50470,238.2,4892,23,1326,6.7,35284,170.9,5235,26.2
2006,North Carolina,1661,19.1,2265,27.3,4572,53.2,4017,45.8,2234,24.9,17271,197.6,1705,20.1,1106,12.2,17318,191.4,4156,46.9
2006,North Dakota,59,6.6,318,34.4,428,49.6,283,34.4,208,26.1,1527,182,138,15.3,90,13.3,1387,180.2,275,38.9
2006,Ohio,1758,13.9,3565,27.7,5828,45.7,6054,47.9,3761,29.6,27886,218.5,1947,15.3,1325,11.3,24975,197.3,4821,40.5
2006,Oklahoma,594,15.9,928,25.2,2085,55.7,2192,57.6,1166,30.6,9798,260.1,879,23.6,537,15,7491,195.2,2039,56.6
2006,Oregon,353,8.8,1231,29.4,1978,48.2,1828,45.6,1139,28.2,6620,160.9,522,12.6,579,15.3,7309,180.9,1586,40.8
2006,Pennsylvania,3084,19.3,3311,19.6,7151,44.2,5621,35.6,3466,22.3,33744,210.4,2716,16.5,1396,10.8,29172,190.5,5299,39.5
2006,Rhode Island,167,12.9,297,20.4,421,31.2,485,38.1,206,16.2,2718,201.5,268,19.6,90,8.2,2250,181.4,434,36.5
2006,South Carolina,846,19.5,1364,34.1,2291,53.8,1935,44,1136,25.5,9030,206.8,724,17.3,524,11.8,8853,194.7,2315,53.3
2006,South Dakota,62,6.4,329,31,442,44,376,40.1,262,27.6,1757,180.6,173,17,125,16,1570,173.1,452,53.4
2006,Tennessee,768,12.6,2115,36.3,3407,56.4,2980,48.1,1715,27.4,14642,238,1535,25.7,874,14.1,13051,204.6,3307,54.3
2006,Texas,2995,15.8,4887,27.9,9366,50.4,7639,40.8,5201,26.5,38782,205.2,3342,18.2,2347,10.3,34939,176.1,9140,41.6
2006,United States,45344,14.8,72432,23.7,137119,44.8,124583,41,72449,23.6,631636,205.5,56326,18.4,33300,11,559888,181.8,121599,40.2
2006,Utah,210,11.6,390,22.7,674,38.2,591,32.9,496,27,2932,163.7,343,19.2,362,16,2615,139.9,715,31.6
2006,Vermont,52,7.4,186,26.5,264,38.1,320,46.5,175,25,1244,177.2,77,10.9,81,12.2,1214,172.6,301,45.8
2006,Virginia,1400,19.6,1574,23.2,3523,50.1,2697,38,1632,22.1,14021,195.2,1281,18.4,876,11.1,13829,185.3,2703,35.8
2006,Washington,423,6.7,2470,39.3,2725,43.6,2662,43.5,1543,24.7,10604,168.4,814,12.9,809,12.3,11055,175.3,2679,41.5
2006,West Virginia,468,21,496,22.8,1072,48.5,1267,56.3,743,33,5311,240.5,459,21.1,269,14,4613,203.6,1177,62.4
2006,Wisconsin,962,15.4,1596,24.4,2829,44.6,2354,38.5,1212,19.7,11451,181.1,1014,15.8,670,12,10925,179.9,2524,42.7
2006,Wyoming,58,11.6,112,22.7,236,46.5,345,67.4,126,23.9,994,192.9,117,23.5,116,21.7,927,174.6,306,58.9
2005,Alabama,1036,22.1,1501,33.4,2952,63.4,2382,50.1,1429,29.9,12869,274.5,1011,22,535,11.5,9913,204.4,2395,51.9
2005,Alaska,38,10.5,61,22.2,178,54.9,158,42.7,93,22.4,627,166.1,44,12.7,131,19.9,732,171,313,50.8
2005,Arizona,608,10.5,1831,33,2364,41.4,2821,48,1208,20.4,10966,189.8,1297,22.6,945,16.4,9820,164.2,3150,54.7
2005,Arkansas,624,20.6,686,22.8,1847,61.2,1559,51.1,824,27.1,7575,250.3,886,29.4,400,14.3,6361,207.7,1329,47
2005,California,2482,7.7,7706,24.6,15585,49,13188,41.8,7697,23.8,64916,203,7553,23.8,3206,9.1,54732,168.9,11129,31.7
2005,Colorado,470,12.5,1064,29.5,1599,42.6,1914,50.9,753,19.3,6307,164.8,666,17.6,800,17.2,6395,159.7,1947,44.1
2005,Connecticut,580,13.7,777,17.4,1528,36.2,1471,36.1,811,20,7650,180.7,956,21.9,295,8.1,7052,176.8,1134,30.3
2005,Delaware,128,14.7,180,21.2,384,44.3,411,46.8,233,26.5,2031,232.3,162,18.8,83,9.7,1799,199.1,293,34.5
2005,District of Columbia,68,12.1,112,19.7,231,41.2,132,24,192,34.4,1518,270.3,98,17.2,33,5.4,1151,205.3,207,35.8
2005,Florida,2416,10.5,4608,19.4,9361,40.3,9482,40.4,5193,22.7,46279,200,2802,12.2,2347,12.5,40592,178.4,8868,47.1
2005,Georgia,1520,21.2,1745,27.4,3854,55.6,3411,48.4,1742,23.2,16781,236,1596,23.5,924,10.6,14358,189.9,3762,45
2005,Hawaii,150,10.5,192,13.1,688,47.6,287,19.8,218,15.1,2319,160.9,241,16.5,107,8.2,2169,151.3,436,32
2005,Idaho,110,8.2,407,30.7,718,53.9,717,54.1,299,22.4,2450,182.6,289,21.5,228,16.5,2368,174.6,606,43.7
2005,Illinois,2402,18.9,2827,21.9,6252,49,5067,40.4,3034,24,28226,220.7,2949,23,1086,8.6,24250,192.1,4182,33
2005,Indiana,1284,20.3,1651,26,3296,51.9,3471,54.8,1719,27,14542,227.9,1317,20.7,745,11.9,12796,199.8,2480,39.3
2005,Iowa,250,6.4,1082,26.5,1902,49.2,1703,47,727,20.1,7437,196.6,896,22.4,333,11.2,6453,183.7,1202,36.7
2005,Kansas,517,16.9,912,28.1,1571,50.3,1567,52.7,710,23.8,5960,192.6,730,23.1,362,13.3,5428,185.6,1149,40.6
2005,Kentucky,912,21.9,1147,28.7,2168,52.5,2578,61,1187,27.8,10782,257.3,1021,24.9,566,13.4,9505,219.1,2405,57.4
2005,Louisiana,1187,27.8,1405,34.8,2469,58,1906,44.6,1695,38.7,11008,256.9,996,24,505,11,9249,208.6,3072,68.5
2005,Maine,250,15.9,476,29.9,693,43.8,830,53.2,385,24.7,2941,186.5,352,22.3,175,12.4,3218,204.8,579,41.7
2005,Maryland,752,14.1,958,18.7,2476,47.1,1908,36.5,1388,26,11594,217.9,1194,22.8,472,8.4,10371,190.4,1376,25
2005,Massachusetts,1410,19.1,1638,21.1,2977,39.8,2647,36.6,1271,17.7,13280,179,1935,25.5,480,7.2,13182,186.3,1907,28
2005,Michigan,1681,16.2,2359,22.9,5057,48.9,4466,43.4,2842,27.3,25128,241.3,1950,18.9,1108,11,20094,192.6,3451,34
2005,Minnesota,669,12.3,1320,23.5,2379,43.5,1965,37.4,1258,23.6,7926,145.4,846,15.1,547,10.5,8823,169,1922,36.2
2005,Mississippi,667,23.7,721,26.6,1622,58,1473,52,677,23.5,8637,306.4,645,23.5,363,12.7,6065,208.9,1936,67.1
2005,Missouri,1156,18.4,1635,25.6,3347,52.9,3085,49.2,1549,24.8,14974,236.8,1527,24,727,12.5,12419,198,2848,47.8
2005,Montana,109,10.3,267,24.6,522,48.6,580,54.9,285,26.7,1855,172.2,213,19.5,206,21.7,1956,184.2,524,53.2
2005,Nebraska,245,12.3,473,22.3,986,48.4,949,48.7,449,23.3,3640,179.4,370,17.7,187,10.9,3355,175.5,704,37.4
2005,Nevada,438,22,310,18.1,945,48.2,1227,60.4,336,15.3,5094,246.7,454,23.1,480,19.8,4238,191,1104,47
2005,New Hampshire,173,13.1,376,28.3,497,37.7,630,48.2,310,23.4,2530,189.8,273,20.8,162,12,2549,189.8,477,36.3
2005,New Jersey,1597,17.1,1815,19,3614,38.5,3148,34,2540,27.3,20655,219.1,1637,17.3,536,6.1,17171,185,2561,28.8
2005,New Mexico,239,13,327,18.7,730,40.1,855,46.2,595,31.4,3435,186.3,353,19.4,342,17.8,3141,162.9,1267,67
2005,New York,2360,11.4,2065,9.7,6622,31.7,6818,33.2,4051,19.7,51985,248.3,5521,26.3,1189,6,35556,173.4,4645,23.3
2005,North Carolina,1561,18.6,2417,30.5,4861,59,4149,49.2,2261,26.2,17765,211.7,1830,22.5,1009,11.5,16724,191.2,4123,47.9
2005,North Dakota,67,7.9,287,31.5,368,43,272,34.4,204,26.2,1512,181.3,172,19.5,92,13.7,1302,170.5,287,39.7
2005,Ohio,1902,15.2,3478,27.7,6279,50.2,6580,52.8,3794,30.5,29003,231.9,2416,19.4,1341,11.5,24702,198.1,4438,37.7
2005,Oklahoma,564,15.3,1012,28,2235,60.9,2368,63.6,1217,32.6,10043,272.4,948,26.1,522,14.8,7446,198,2005,56.1
2005,Oregon,295,7.4,1239,30.5,2289,57.2,1837,47,1149,29.3,6791,169.7,614,15.2,560,14.9,7326,186.5,1469,38.8
2005,Pennsylvania,3108,19.8,3429,20.7,7650,48,6149,39.3,3553,23.2,36207,229.3,3068,19.2,1430,11.1,29616,195.6,5446,40.8
2005,Rhode Island,156,11.9,298,20.9,533,39.9,523,40.6,282,22.3,3005,226.9,253,18.5,71,6.3,2292,186.8,334,27.6
2005,South Carolina,823,19.6,1316,34.3,2458,60.2,1977,46.7,1187,27.6,9359,223.9,771,19.2,510,11.8,8652,198.2,2272,53.4
2005,South Dakota,55,5.8,290,28.3,511,52.7,440,48.1,241,26.2,1776,186.3,241,24.2,121,15.4,1612,182.6,402,48.7
2005,Tennessee,719,12,2033,36.1,3659,62.7,3185,52.9,1844,30.3,14946,251.2,1588,27.5,856,14,12995,210.3,3147,52.6
2005,Texas,2729,14.9,4629,27.4,9366,52.4,7988,44.1,5605,29.7,40152,220.4,3654,20.5,2418,10.9,34291,178.9,8598,40.4
2005,United States,43901,14.7,71599,24,143579,48,130933,43.9,75119,24.9,652091,216.8,63001,21,32637,10.9,559312,185.1,117809,39.5
2005,Utah,177,10.3,368,22.4,794,46.9,592,34.4,541,31,2872,167.9,333,19.5,348,15.4,2520,140.9,743,34.6
2005,Vermont,52,7.7,184,27.1,260,38.2,381,57.1,173,25.8,1234,180.5,97,14.4,78,12.5,1202,175.9,272,42.1
2005,Virginia,1277,18.4,1550,23.6,3675,53.7,2897,41.8,1642,22.9,14192,203,1464,21.6,866,11.2,13877,190,2638,35.6
2005,Washington,450,7.5,2309,38.2,2895,48.1,2699,45.4,1554,25.5,10985,180.5,927,15.2,822,12.8,11048,181,2543,40.4
2005,West Virginia,442,20.4,504,23.6,1151,53.2,1350,60.5,766,34.5,5538,253.6,458,21.2,255,13.2,4617,207.4,940,49.6
2005,Wisconsin,930,15,1512,23.5,2960,47.4,2449,40.7,1276,21,11842,190.6,1268,19.9,643,11.6,10943,182.8,2490,42.8
2005,Wyoming,66,13.6,110,22.8,221,45.1,291,57.6,130,25.8,952,188.3,119,24.5,90,17.3,886,169.2,302,58.7
2004,Alabama,1049,22.8,1385,31.4,2986,65.5,2361,50.2,1449,30.8,12774,278.1,994,22.1,541,11.7,9756,204.5,2403,53
2004,Alaska,23,7.1,48,18,172,52.8,139,39.5,93,22.6,589,160.1,42,15.1,155,23,728,184.2,326,56
2004,Arizona,634,11.2,1675,31.6,2446,44.6,2416,42.9,1196,21,10539,190,1111,20.3,880,15.8,9618,167.5,2770,49.3
2004,Arkansas,562,18.8,622,20.9,1948,65.3,1428,47.4,838,28,7534,252.1,759,25.5,361,13,6304,208.6,1406,50.6
2004,California,2373,7.6,6964,22.9,16882,54.6,12522,40.6,7117,22.6,64999,209,7323,23.8,3368,9.7,53700,169.2,10633,30.8
2004,Colorado,406,11.1,912,26.1,1638,44.9,1899,51.8,696,18.2,6079,163.6,637,17.5,797,17.2,6196,159.4,1810,42.1
2004,Connecticut,604,14.8,684,15.7,1635,39.1,1432,35.4,767,19.1,7868,189.5,868,20.3,294,8.2,7175,182.4,1261,34
2004,Delaware,128,15.1,155,19,350,41.8,345,40.4,210,24.5,2015,238.1,145,17.4,93,11,1827,208.3,294,35.4
2004,District of Columbia,79,14.4,119,21.2,218,39.3,165,29.7,224,40.2,1544,276.4,91,16.5,33,5.5,1152,206.4,219,38.4
2004,Florida,2252,10,4307,18.6,9715,42.8,8971,39.1,4809,21.6,47160,208.7,3044,13.5,2389,13,39840,179.4,8229,44.7
2004,Georgia,1458,21.3,1710,27.8,4063,60.8,3125,45.7,1623,22.5,16557,240.3,1547,23.8,973,11.3,14313,195.5,3667,45
2004,Hawaii,164,11.8,171,12.2,714,51,307,22,194,13.8,2457,176.6,236,16.9,116,8.9,2088,150.5,390,29.6
2004,Idaho,109,8.5,343,26.7,712,55.3,572,44.5,344,26.5,2450,188.6,219,17,236,17.6,2227,169.6,593,43.6
2004,Illinois,2339,18.7,2595,20.4,6489,51.5,4723,38.1,3069,24.5,28284,224.3,2779,21.9,1028,8.1,24289,194.8,4133,32.8
2004,Indiana,1244,19.9,1552,24.9,3454,55.3,3145,50.4,1673,26.6,14636,233.2,1136,18.2,704,11.3,12552,199.1,2395,38.4
2004,Iowa,266,7.2,968,24,1960,50.5,1547,42.7,700,19.5,7299,195,890,22.7,343,11.5,6340,182.3,1108,33.4
2004,Kansas,554,18.1,769,24.1,1611,52.2,1316,44.9,690,23.5,6048,198.9,562,17.9,370,13.7,5312,183.1,1144,40.6
2004,Kentucky,827,20.3,982,25.1,2339,58,2265,54.8,1195,28.6,10465,254.8,965,24.1,560,13.3,9159,215.5,2260,54.8
2004,Louisiana,1110,26.3,1267,32,2489,59.8,1615,38.4,1717,39.9,10852,257.9,913,22.2,537,11.9,9434,216.3,2300,51.4
2004,Maine,264,17.1,512,32.7,801,51.5,766,49.7,382,24.7,2948,189.9,308,20,171,12.4,3124,202.2,480,35.5
2004,Maryland,699,13.5,905,18.3,2718,53.2,1910,37.3,1417,26.9,11346,218.5,1111,21.9,500,8.8,10168,190.5,1412,26
2004,Massachusetts,1250,17.1,1673,22,3254,44.1,2574,35.9,1329,18.7,13824,188.9,1959,26.1,425,6.4,13337,190.1,1366,19.9
2004,Michigan,1507,14.8,2232,22,5290,52,4252,41.8,2953,28.9,24825,242.7,1957,19.2,1098,10.9,19653,190.9,3312,32.8
2004,Minnesota,669,12.5,1231,22.3,2542,47.1,1839,35.7,1130,21.6,7891,146.7,750,13.6,524,10.2,9093,177,1867,35.5
2004,Mississippi,662,23.9,630,23.7,1651,59.9,1350,48.3,665,23.6,8282,298.8,637,23.3,350,12.2,5983,209.8,1703,59.9
2004,Missouri,1083,17.4,1381,21.9,3503,56.1,2731,44.1,1461,23.6,15500,248.5,1389,22.1,715,12.4,12450,201.1,2728,46.4
2004,Montana,108,10.3,228,21.5,484,46.1,578,55.9,237,22.7,1838,175.1,165,15.5,175,18.8,1867,179.6,535,55.3
2004,Nebraska,283,14.5,459,22,978,48.5,815,42.2,395,20.5,3738,187.2,347,17.3,166,9.5,3270,173.7,743,39.7
2004,Nevada,425,21.8,292,18.2,1030,54.6,1124,57.2,290,13.9,4693,240,402,21.5,440,18.9,4119,191.9,1021,45.2
2004,New Hampshire,163,12.8,331,25.9,586,45.6,600,46.7,313,24,2639,203.4,271,21,133,9.9,2554,194.8,445,34.3
2004,New Jersey,1624,17.6,1711,18.3,3781,40.8,3031,33,2595,28.2,20560,221.8,1586,17.1,597,6.8,17208,187.1,2324,26.3
2004,New Mexico,227,12.6,328,19.3,721,41.1,753,42,590,31.9,3264,183.1,308,17.7,356,18.8,3036,162.5,1223,66
2004,New York,2383,11.6,1989,9.5,6927,33.7,6786,33.4,3913,19.2,52480,254.6,5499,26.6,1187,6,36100,177.8,4530,22.9
2004,North Carolina,1470,18,2188,28.4,4955,61.7,3625,43.9,2253,26.9,17607,215.2,1686,21.3,1027,11.9,16477,193.7,4019,47.7
2004,North Dakota,55,6.4,313,34.4,475,55.4,273,34.6,209,26.6,1470,178,148,17,73,11.1,1265,166.8,274,38.1
2004,Ohio,1896,15.4,2927,23.7,6501,52.8,5896,47.8,3615,29.3,29078,235.8,2204,17.9,1319,11.4,24940,202.1,4234,36.1
2004,Oklahoma,565,15.5,867,24.2,2183,60.3,1985,53.9,1139,30.9,10335,283.2,810,22.5,506,14.4,7269,196,1947,55
2004,Oregon,308,8,1262,31.8,2328,59.5,1778,46.7,1073,27.9,6725,172.4,558,14.1,555,15.1,7236,188.8,1444,38.9
2004,Pennsylvania,3067,19.7,3277,20.2,7792,49.6,5978,38.6,3579,23.6,36434,233.8,2938,18.6,1410,11.1,29424,196.1,5200,39.1
2004,Rhode Island,131,9.9,283,20.1,522,39.8,463,36.3,280,22.4,2969,225.9,260,19.3,85,7.6,2418,196.8,298,24.8
2004,South Carolina,818,20.1,1245,33.3,2643,66.5,1792,43.5,1165,27.8,9182,225.6,770,19.7,482,11.3,8348,195.8,2094,50.1
2004,South Dakota,92,9.9,243,23.9,469,48.7,391,42.9,229,25.4,1783,189.2,179,18.2,112,14.8,1555,177.5,416,50.9
2004,Tennessee,680,11.7,1615,29.3,3680,64.6,2987,50.7,1882,31.6,15038,258.6,1571,27.8,792,13.2,12586,208.1,3156,53.6
2004,Texas,2561,14.4,4336,26.4,9853,56.9,7402,41.9,5435,29.7,40196,226.9,3209,18.6,2300,10.7,33937,182.1,8323,39.7
2004,United States,42480,14.5,65965,22.6,150074,51.2,121987,41.6,73138,24.8,652486,221.6,59664,20.4,32439,11,553888,186.8,112012,38.1
2004,Utah,235,14.3,376,23.6,790,48.6,595,35.6,485,28.6,2942,178.1,384,23.3,377,17.2,2445,141.1,697,33.4
2004,Vermont,57,8.5,173,25.9,302,45,296,45,150,22.6,1289,192.3,86,12.7,93,14.5,1212,179.5,253,39.4
2004,Virginia,1249,18.5,1480,23.2,3788,56.7,2730,40.4,1602,22.9,14284,210.4,1449,22.1,828,10.9,13385,188.5,2630,36.2
2004,Washington,348,5.9,2233,37.9,3243,55.1,2549,43.8,1508,25.3,10644,179.3,738,12.4,830,13.3,10989,184.6,2341,37.9
2004,West Virginia,450,20.7,493,23.3,1178,54.8,1225,55.6,840,38.2,5674,263.6,474,22.2,285,15.4,4694,212.2,1110,59
2004,Wisconsin,925,15.2,1419,22.5,3071,50,2312,38.9,1310,21.9,11909,195.4,1141,18.4,662,11.9,10861,184.7,2303,39.7
2004,Wyoming,45,9.3,105,22.4,214,44.2,308,62.8,110,22.2,950,192.5,109,22.7,88,17.5,875,171.7,243,47.2
2003,Alabama,1062,23.2,1268,28.8,3028,67,2434,52.4,1414,30.4,13150,288.5,1157,25.9,521,11.4,9812,208.2,2179,48.3
2003,Alaska,28,8.4,56,22.9,185,62.3,147,46.9,102,27.7,626,185.5,60,21.2,124,20.3,735,188.4,321,55.4
2003,Arizona,563,10.4,1703,32.9,2428,45.5,2560,46.5,1153,20.9,10887,202.2,1286,24.2,840,15.5,9627,173,2697,49.8
2003,Arkansas,526,17.8,552,18.6,2107,71.1,1500,50.1,884,29.9,7786,262.5,921,31.1,374,13.6,6119,205.1,1304,46.9
2003,California,2334,7.6,6585,22,17692,58.2,13448,44.2,7093,22.8,68864,225.1,8185,27,3397,9.9,54319,174,10471,30.7
2003,Colorado,409,11.5,899,26.5,1813,51.5,1931,54,708,19.1,6499,180.3,810,23,728,16.1,6417,169.4,1806,42.4
2003,Connecticut,567,14,612,14.2,1828,44,1445,36.1,665,16.8,8389,204.1,860,20.5,272,7.5,7131,183,1112,30.2
2003,Delaware,130,15.6,147,18.6,407,49.9,339,40.6,239,28.4,2027,247.2,127,15.8,94,11.4,1719,201.5,287,34.9
2003,District of Columbia,81,14.5,95,17,257,46,137,24.7,179,32.4,1630,291.9,87,15.6,36,6.1,1122,200.9,233,40.8
2003,Florida,2265,10.2,4316,18.9,9899,44.4,9087,40.4,4762,21.9,48141,217.3,2996,13.6,2297,12.8,39404,181.7,7919,44.2
2003,Georgia,1471,21.9,1630,26.9,4301,65.6,3254,48.7,1717,24.4,17188,255.2,1687,26.3,972,11.6,14032,196.3,3528,44.2
2003,Hawaii,123,9.1,161,11.9,752,55.7,287,21.1,202,14.8,2461,182.2,237,17.6,131,10.2,2133,157.4,415,31.9
2003,Idaho,97,7.7,355,28.3,762,60.5,601,47.9,358,28.3,2566,202.1,334,26.4,217,16.4,2321,181.8,605,45.6
2003,Illinois,2297,18.5,2626,20.9,6909,55.4,4858,39.5,3044,24.6,29816,239.2,2875,22.9,1011,8,24464,198.2,3942,31.5
2003,Indiana,1235,20,1515,24.6,3627,58.7,3264,52.8,1731,27.8,15467,249.4,1365,22.1,736,11.9,12933,207.5,2196,35.4
2003,Iowa,241,6.5,887,22.1,2081,54.5,1674,46.6,727,20.2,7840,210.9,1032,26.3,352,11.9,6469,187.8,1164,35.4
2003,Kansas,531,17.6,781,24.7,1758,57.5,1443,49.5,676,23.2,6491,214.7,694,22.3,347,12.8,5332,185.9,1089,38.6
2003,Kentucky,838,20.8,1072,27.7,2442,61.3,2391,58.4,1296,31.6,11319,279.2,1033,26.1,567,13.6,9378,223.7,2270,55.2
